       24889
        82    586410.7500   3519152.2500
        83    586359.8750   3518454.0000
        84    587277.7500   3518344.5000
        85    585607.0000   3519239.7500
        86    585557.8750   3518572.0000
        87    577151.8125   3536169.5000
        88    576516.6875   3536056.2500
        89    576632.8125   3535421.7500
        90    577309.1875   3535554.5000
        91    575700.8125   3536124.2500
        92    575940.3750   3535289.0000
        93    576170.7500   3534606.7500
        94    576799.0000   3534766.2500
        95    577560.7500   3534802.2500
        96    578847.7500   3534268.7500
        97    578226.3125   3534409.2500
        98    578102.8125   3533781.7500
        99    578851.0000   3533602.5000
       100    577409.6875   3534027.0000
       101    577113.0000   3533273.5000
       102    578043.0000   3533044.0000
       103    572596.7500   3538021.2500
       104    572780.8750   3538845.7500
       105    572318.3750   3539168.7500
       106    572033.2500   3538370.0000
       107    573076.4375   3539428.2500
       108    572684.3125   3539824.2500
       109    572255.6250   3540502.2500
       110    571815.1250   3539566.0000
       111    571469.8125   3538719.0000
       112    576962.3750   3541283.0000
       113    576533.2500   3540896.5000
       114    576924.0000   3540433.2500
       115    577379.3750   3540883.7500
       116    576428.4375   3539955.0000
       117    577412.1875   3540055.2500
       118    577796.4375   3540484.5000
       119    577294.3125   3526895.5000
       120    577548.1250   3525907.5000
       121    578279.3750   3525963.2500
       122    578054.6875   3526897.2500
       123    577801.9375   3524919.2500
       124    578464.0000   3525059.2500
       125    579145.4375   3525072.7500
       126    579062.8125   3525996.5000
       127    578893.8750   3526923.2500
       128    576511.2500   3518490.0000
       129    577520.8125   3519004.5000
       130    577229.7500   3519712.2500
       131    576201.8125   3519149.0000
       132    578227.5625   3520079.5000
       133    578030.3125   3521245.5000
       134    576961.3750   3520527.0000
       135    575892.3750   3519808.2500
       136    579176.0625   3521168.5000
       137    579323.0000   3522095.5000
       138    578399.7500   3522118.5000
       139    580092.1875   3521183.2500
       140    580201.0625   3522097.2500
       141    580364.3125   3523033.5000
       142    579548.1875   3523045.0000
       143    578769.1875   3522991.7500
       144    582888.0625   3528483.5000
       145    581642.0625   3529100.2500
       146    581129.0000   3528571.7500
       147    581789.5000   3527892.0000
       148    580984.8750   3529493.7500
       149    580516.1250   3529300.7500
       150    579853.3750   3529054.7500
       151    580354.2500   3528181.5000
       152    580931.5625   3527142.2500
       153    580873.6875   3521209.0000
       154    581019.0625   3522074.7500
       155    581426.4375   3521228.2500
       156    581741.0625   3521860.7500
       157    582206.5000   3522987.5000
       158    581204.5625   3523017.2500
       159    579799.6250   3526994.0000
       160    579910.6250   3526015.5000
       161    580796.0625   3525976.2500
       162    579882.8750   3525027.7500
       163    580658.0625   3524972.2500
       164    580232.0625   3534342.0000
       165    580373.2500   3533444.5000
       166    581154.8125   3533402.2500
       167    580996.8125   3534189.5000
       168    581324.0625   3532476.2500
       169    582117.9375   3532395.0000
       170    581915.2500   3533418.5000
       171    581712.5625   3534442.0000
       172    576605.8125   3531299.0000
       173    577099.1875   3530651.2500
       174    577586.2500   3531069.5000
       175    577065.5000   3531641.0000
       176    577613.7500   3530027.7500
       177    578173.3125   3530434.5000
       178    577938.1875   3531575.7500
       179    577407.3750   3531884.7500
       180    578399.6875   3528636.0000
       181    579130.0000   3528818.2500
       182    578696.5625   3529663.2500
       183    578069.6875   3529375.0000
       184    579381.3750   3529935.2500
       185    576500.2500   3533967.7500
       186    575918.0625   3533661.5000
       187    576340.9375   3532961.2500
       188    575540.0000   3534375.0000
       189    585867.3750   3521065.5000
       190    584748.4375   3520967.2500
       191    584780.7500   3520080.2500
       192    585633.4375   3519995.7500
       193    583721.0000   3521158.0000
       194    583934.2500   3520023.0000
       195    583982.1875   3518977.0000
       196    584854.0000   3519244.0000
       197    583658.2500   3524551.5000
       198    583060.7500   3523808.7500
       199    583533.3125   3522884.7500
       200    584063.6250   3523609.0000
       201    582953.5625   3522087.0000
       202    584137.0000   3522115.5000
       203    584468.9375   3522666.7500
       204    580511.5000   3536117.0000
       205    580866.5000   3536633.5000
       206    580276.0000   3535602.7500
       207    580678.4375   3535321.0000
       208    580888.5625   3535706.2500
       209    581150.4375   3536101.2500
       210    581286.8125   3523979.7500
       211    580518.3125   3523994.7500
       212    582023.2500   3524162.5000
       213    581891.5625   3524837.0000
       214    581382.7500   3524902.2500
       215    545310.0000   3548297.7500
       216    545651.0000   3547551.5000
       217    546591.5625   3547829.2500
       218    546114.5000   3548642.0000
       219    545799.7500   3546854.5000
       220    547047.4375   3547032.7500
       221    548295.1250   3547211.0000
       222    547424.8125   3548174.0000
       223    546830.9375   3548977.7500
       224    576693.8125   3532276.2500
       225    577302.9375   3532420.5000
       226    576164.7500   3531965.5000
       227    573794.6250   3538533.7500
       228    574299.1875   3539007.5000
       229    573873.4375   3539547.7500
       230    573456.8125   3539047.2500
       231    574815.5000   3539501.5000
       232    574344.3750   3540060.2500
       233    573825.1875   3540721.5000
       234    573430.7500   3539971.2500
       235    573255.3125   3538160.5000
       236    573506.0000   3537455.0000
       237    574148.5000   3537942.7500
       238    572796.0000   3537025.0000
       239    573915.4375   3536801.7500
       240    574573.0000   3537349.5000
       241    573957.8125   3542504.2500
       242    573184.5000   3542481.7500
       243    573089.8125   3541595.2500
       244    573806.1875   3541652.7500
       245    572411.1875   3542459.2500
       246    572344.2500   3541551.0000
       247    573048.8125   3540778.2500
       248    575875.1875   3539449.5000
       249    575341.0000   3540010.2500
       250    575293.2500   3538937.2500
       251    579219.7500   3538961.5000
       252    578871.8750   3539332.5000
       253    578234.2500   3538977.0000
       254    578657.1875   3538512.2500
       255    578524.0000   3539703.7500
       256    577947.9375   3539471.2500
       257    577777.3125   3536357.7500
       258    577934.2500   3535746.7500
       259    578512.7500   3535883.2500
       260    578131.3125   3535196.7500
       261    578641.8125   3535366.5000
       262    579500.4375   3534255.5000
       263    579340.0000   3534933.5000
       264    578790.3125   3534851.0000
       265    579842.2500   3535066.5000
       266    579141.8750   3535506.2500
       267    583212.3750   3526578.2500
       268    582016.7500   3526715.0000
       269    581666.8750   3525825.5000
       270    582339.6875   3525456.2500
       271    578184.1250   3537184.7500
       272    577567.6250   3536979.0000
       273    576960.9375   3536730.7500
       274    567881.3125   3543841.2500
       275    567528.1250   3544824.0000
       276    566653.8125   3544664.2500
       277    567115.5000   3543756.5000
       278    567145.5625   3545808.5000
       279    566134.9375   3545540.5000
       280    565152.4375   3545399.7500
       281    565928.8125   3544446.5000
       282    566349.6250   3543671.7500
       283    584200.8125   3517644.5000
       284    583725.1875   3517046.2500
       285    584632.9375   3518279.0000
       286    583488.6875   3518141.0000
       287    583059.8750   3517492.0000
       288    580898.2500   3530054.5000
       289    580114.1875   3530091.0000
       290    523887.8438   3535273.7500
       291    524268.3750   3535458.0000
       292    524184.9688   3535757.0000
       293    523786.2500   3535570.5000
       294    524648.8750   3535642.5000
       295    524594.3125   3535944.2500
       296    524512.2500   3536234.5000
       297    524098.4375   3536051.0000
       298    523684.6562   3535867.5000
       299    525113.3125   3535869.0000
       300    525022.0625   3536143.7500
       301    525577.7500   3536095.5000
       302    525459.0000   3536362.2500
       303    525334.1250   3536605.0000
       304    524923.1875   3536419.7500
       305    526184.4375   3537129.5000
       306    525759.2500   3536867.2500
       307    525902.6875   3536602.5000
       308    526359.8125   3536866.2500
       309    526031.4375   3536322.5000
       310    526485.1250   3536549.2500
       311    527084.6875   3537792.0000
       312    526634.5625   3537460.7500
       313    526852.3750   3537172.0000
       314    527414.4375   3537561.0000
       315    527019.8750   3536841.0000
       316    527554.5625   3537132.5000
       317    529848.5000   3540115.7500
       318    529214.2500   3539591.7500
       319    529437.3125   3539100.0000
       320    530088.7500   3539568.5000
       321    528579.9375   3539067.7500
       322    528781.3125   3538600.2500
       323    529074.1250   3538188.7500
       324    529662.3750   3538599.2500
       325    530250.6250   3539009.7500
       326    527832.3125   3538430.0000
       327    528082.8125   3538062.5000
       328    528314.3750   3537660.5000
       329    532627.3750   3538305.0000
       330    532942.3125   3537851.7500
       331    533815.5000   3538193.7500
       332    533337.6250   3538798.2500
       333    533160.0625   3537417.2500
       334    534205.7500   3537604.7500
       335    535251.4375   3537792.2500
       336    534693.1250   3538532.5000
       337    534047.9375   3539291.5000
       338    535550.3125   3538858.7500
       339    534849.8750   3539734.5000
       340    536267.5625   3537999.5000
       341    537283.6875   3538206.5000
       342    536249.0625   3539138.0000
       343    535651.7500   3540177.7500
       344    538270.2500   3538270.2500
       345    538302.3750   3538947.5000
       346    537389.6250   3539054.2500
       347    539256.7500   3538334.0000
       348    539262.1250   3539015.0000
       349    539288.1875   3539554.2500
       350    538318.5000   3539540.7500
       351    537348.8750   3539527.2500
       352    540288.7500   3538541.7500
       353    540205.5000   3539195.0000
       354    541320.6875   3538749.5000
       355    541048.3125   3539467.7500
       356    541031.2500   3540092.5000
       357    540159.7500   3539823.5000
       358    532638.3125   3542051.0000
       359    531947.1250   3541548.5000
       360    532217.8750   3541016.2500
       361    532955.2500   3541556.2500
       362    531255.9375   3541045.7500
       363    531496.4375   3540516.0000
       364    531733.5000   3539965.0000
       365    532474.9375   3540467.5000
       366    533216.3750   3540970.2500
       367    530552.2500   3540580.7500
       368    530779.6875   3540034.5000
       369    530992.0625   3539487.5000
       370    541793.3750   3540336.5000
       371    541878.3750   3541179.5000
       372    541150.1875   3541014.2500
       373    542657.9375   3540256.5000
       374    542683.8750   3541314.0000
       375    542709.8125   3542371.2500
       376    541767.6875   3542092.5000
       377    541269.1250   3541936.0000
       378    534271.9375   3543307.7500
       379    533455.1250   3542679.5000
       380    533722.1250   3542150.7500
       381    534484.3125   3542767.7500
       382    533995.5000   3541611.0000
       383    534774.6250   3542252.0000
       384    535442.3750   3542852.0000
       385    535208.3125   3543374.0000
       386    536110.0625   3543451.7500
       387    535927.7500   3543974.0000
       388    535688.7500   3544489.0000
       389    534980.3750   3543898.5000
       390    542084.5000   3543227.0000
       391    541396.9375   3542935.5000
       392    541756.3750   3543924.7500
       393    540939.0000   3543705.0000
       394    540121.6875   3543485.0000
       395    540695.3750   3542710.5000
       396    537147.0625   3545752.7500
       397    536417.8750   3545121.0000
       398    536683.3750   3544575.2500
       399    537514.3750   3545186.5000
       400    536904.0000   3544019.0000
       401    537698.0000   3544586.0000
       402    539156.3125   3547243.5000
       403    538151.6875   3546498.0000
       404    538447.1875   3545798.2500
       405    539428.3750   3546376.5000
       406    538702.6250   3545072.0000
       407    539707.2500   3545558.2500
       408    542828.3125   3549493.2500
       409    541959.5000   3549035.0000
       410    542279.6250   3547701.7500
       411    543180.8125   3548131.0000
       412    541090.7500   3548577.0000
       413    541343.5625   3547316.5000
       414    541554.4375   3546109.2500
       415    542575.2500   3546336.0000
       416    543596.0625   3546563.0000
       417    540123.5000   3547910.2500
       418    540395.6250   3546885.2500
       419    540630.8750   3545833.7500
       420    547840.4375   3550394.7500
       421    547396.3125   3549443.5000
       422    548055.0625   3548638.7500
       423    548520.2500   3549108.5000
       424    548814.6250   3547672.0000
       425    549334.1250   3548133.2500
       426    545718.9375   3549480.0000
       427    544935.2500   3549145.0000
       428    546407.8125   3549737.2500
       429    546148.1875   3550596.2500
       430    545412.2500   3550377.5000
       431    544676.3750   3550158.5000
       432    552167.6250   3547150.2500
       433    552292.1875   3547842.0000
       434    551629.6875   3548136.2500
       435    551494.2500   3547507.0000
       436    552433.6875   3548581.7500
       437    551768.8750   3548783.0000
       438    551104.0625   3548984.5000
       439    550921.3750   3548439.7500
       440    550820.8750   3547863.5000
       441    549492.3750   3549911.2500
       442    549445.6250   3549085.5000
       443    550173.0000   3548754.7500
       444    550298.2500   3549448.0000
       445    550077.5000   3547998.5000
       446    552928.4375   3547549.5000
       447    553169.0625   3548275.7500
       448    552661.3750   3546730.0000
       449    553155.1875   3546309.5000
       450    553450.2500   3547298.2500
       451    554001.0625   3548266.0000
       452    569273.1875   3540464.5000
       453    569437.0000   3541412.2500
       454    568741.8750   3541392.2500
       455    568656.7500   3540711.0000
       456    569497.3125   3542190.5000
       457    568757.6250   3542033.5000
       458    568017.9375   3541876.5000
       459    568047.3125   3541419.0000
       460    568040.3750   3540957.5000
       461    570833.0000   3540832.7500
       462    571492.8750   3540709.0000
       463    571628.6875   3541554.5000
       464    570916.4375   3541566.2500
       465    571716.3750   3542414.5000
       466    571021.5000   3542369.7500
       467    553310.0000   3545465.5000
       468    554147.0625   3545779.7500
       469    553876.1250   3546491.2500
       470    553464.8125   3544621.7500
       471    554462.3750   3545210.0000
       472    555562.8750   3545490.0000
       473    554916.7500   3546103.0000
       474    554270.5625   3546716.2500
       475    555374.9375   3550274.0000
       476    554448.2500   3549871.0000
       477    554633.5000   3549360.2500
       478    555480.1250   3549819.7500
       479    553521.5000   3549468.0000
       480    553868.6875   3548977.0000
       481    554797.3750   3548817.0000
       482    555593.7500   3549367.7500
       483    558939.9375   3549460.5000
       484    559008.0000   3550043.7500
       485    558124.3125   3550398.0000
       486    558086.6250   3549911.2500
       487    559145.3750   3550774.2500
       488    558146.5625   3551007.5000
       489    557147.7500   3551240.7500
       490    557219.6875   3550513.0000
       491    557233.3125   3550362.0000
       492    562498.3125   3548867.2500
       493    562462.5625   3548285.5000
       494    563380.8750   3547966.5000
       495    563489.5000   3548583.5000
       496    562365.9375   3547626.5000
       497    563285.0625   3547313.7500
       498    564204.1875   3547001.0000
       499    564261.5000   3547702.7500
       500    564480.7500   3548299.5000
       501    568460.6875   3545006.7500
       502    568263.5000   3545858.5000
       503    568647.8125   3543920.0000
       504    569414.3125   3543998.7500
       505    569363.0000   3545185.2500
       506    569366.7500   3546575.2500
       507    572490.5625   3544168.7500
       508    572564.8125   3545052.2500
       509    571789.3750   3545174.0000
       510    571720.3750   3544146.2500
       511    572731.1250   3545979.7500
       512    571909.5000   3546208.0000
       513    571087.8125   3546436.2500
       514    570995.1875   3545248.2500
       515    570950.1875   3544123.7500
       516    570182.2500   3544061.2500
       517    570188.6875   3545264.7500
       518    570227.2500   3546505.7500
       519    566399.6250   3546546.2500
       520    565619.5000   3546351.2500
       521    566052.1250   3547373.0000
       522    565203.1875   3547050.7500
       523    564678.3125   3546200.5000
       524    573318.0625   3544883.7500
       525    573483.2500   3545560.0000
       526    573226.8750   3544186.0000
       527    573963.1250   3544203.5000
       528    574046.8125   3544678.7500
       529    574235.3750   3545140.5000
       530    578661.1875   3527815.0000
       531    579518.3125   3527932.2500
       532    575173.1250   3537860.2500
       533    575643.8750   3537293.2500
       534    575072.8125   3536771.0000
       535    576122.6875   3536816.2500
       536    580096.6875   3520275.0000
       537    580937.1250   3520368.7500
       538    581695.5625   3520659.0000
       539    579186.0000   3520221.5000
       540    582877.7500   3520538.5000
       541    582349.8750   3521285.2500
       542    582757.6875   3518519.2500
       543    582416.8750   3517827.7500
       544    583040.6875   3519288.5000
       545    576116.4375   3530932.7500
       546    576592.6875   3530201.7500
       547    575628.8125   3530669.2500
       548    576085.8750   3529740.5000
       549    576542.8750   3528811.7500
       550    577110.0000   3529570.2500
       551    581919.0000   3517220.7500
       552    582652.5625   3516910.0000
       553    581368.6250   3516584.7500
       554    582355.7500   3516290.5000
       555    574988.8750   3535730.0000
       556    575287.5625   3535084.5000
       557    574536.3750   3542446.7500
       558    574426.6250   3541718.2500
       559    574497.8750   3541057.5000
       560    671119.8750   3471034.2500
       561    670505.0625   3470772.0000
       562    670624.3125   3469780.0000
       563    671337.1250   3470080.7500
       564    669887.7500   3470520.7500
       565    669916.5000   3469502.0000
       566    669945.1875   3468483.2500
       567    670749.8125   3468805.2500
       568    671554.4375   3469127.2500
       569    670949.1875   3472983.5000
       570    670625.5625   3473897.5000
       571    669889.2500   3473681.2500
       572    670196.8125   3472741.5000
       573    670301.9375   3474811.2500
       574    669521.0000   3474594.0000
       575    668740.1250   3474377.0000
       576    669199.6875   3473463.7500
       577    669659.2500   3472550.5000
       578    670384.0000   3471766.7500
       579    671034.5000   3472009.0000
       580    669773.5000   3471535.5000
       581    570705.5625   3540186.7500
       582    571273.7500   3539914.7500
       583    570528.3750   3539680.0000
       584    570999.1250   3539199.5000
       585    543752.3750   3549826.0000
       586    544072.2500   3548660.2500
       587    544498.5625   3547777.7500
       588    579943.6875   3538071.0000
       589    579581.7500   3538516.2500
       590    579126.8125   3538124.2500
       591    579568.9375   3537785.7500
       592    578798.3125   3537688.7500
       593    579755.3125   3524036.2500
       594    579091.5625   3524147.5000
       595    576918.6250   3527853.5000
       596    577794.0000   3527804.0000
       597    577617.8750   3528599.0000
       598    582725.9375   3529405.5000
       599    581765.6250   3529777.2500
       600    582563.8125   3530327.7500
       601    581655.8750   3530616.0000
       602    582340.8750   3531361.5000
       603    581496.1875   3531531.5000
       604    570160.6250   3540814.7500
       605    570173.7500   3541498.7500
       606    570259.3750   3542280.0000
       607    574468.7500   3536262.5000
       608    561567.3750   3548658.5000
       609    561510.1250   3548087.5000
       610    561600.8750   3549210.0000
       611    560703.4375   3549552.7500
       612    560698.7500   3549096.7500
       613    560654.2500   3548548.2500
       614    556261.3750   3550757.5000
       615    556340.5000   3550265.2500
       616    556413.5000   3549865.0000
       617    559854.3125   3549586.7500
       618    559797.1250   3549004.5000
       619    559924.3750   3550163.5000
       620    574843.5000   3540515.7500
       621    579605.7500   3533506.5000
       622    575661.2500   3531621.7500
       623    575164.0000   3531273.0000
       624    574725.7500   3538437.5000
       625    578042.5000   3532270.7500
       626    582730.8750   3524750.0000
       627    583435.3125   3525565.0000
       628    580263.1250   3537618.5000
       629    579899.3125   3537525.2500
       630    583289.0625   3516682.5000
       631    583390.0625   3516242.5000
       632    576903.5000   3534242.5000
       633    577812.5000   3518518.5000
       634    577530.5000   3518155.7500
       635    578285.5625   3523955.5000
       636    578608.8750   3524323.5000
       637    582285.7500   3527382.0000
       638    583050.2500   3527531.0000
       639    584710.5625   3521634.5000
       640    585168.1250   3521866.0000
       641    577576.5625   3529164.2500
       642    573135.6250   3538686.2500
       643    583288.5625   3519945.5000
       644    530972.8125   3537050.0000
       645    532066.4375   3537233.5000
       646    532208.1875   3537556.0000
       647    531800.1250   3537677.5000
       648    541989.3125   3539503.0000
       649    541662.2500   3539736.0000
       650    536671.5625   3539332.5000
       651    536500.3125   3539852.5000
       652    543050.4375   3543368.0000
       653    542602.3125   3543562.0000
       654    543391.0625   3544364.7500
       655    542573.7500   3544144.7500
       656    544697.8750   3546708.7500
       657    544892.4375   3547308.5000
       658    546926.8750   3549922.0000
       659    546994.3125   3550495.5000
       660    548844.9375   3549422.5000
       661    548666.3750   3550153.0000
       662    569900.7500   3540072.2500
       663    570225.1250   3540356.2500
       664    566405.2500   3541511.5000
       665    567222.8125   3541234.5000
       666    567446.3750   3541447.0000
       667    567211.6250   3541694.0000
       668    577828.6875   3539854.5000
       669    578160.2500   3540094.0000
       670    554135.8125   3547491.0000
       671    553791.3125   3547130.2500
       672    553318.0000   3548755.7500
       673    552977.6250   3549025.0000
       674    555257.6250   3544363.5000
       675    556154.0625   3544234.2500
       676    555989.1250   3544612.0000
       677    555355.6250   3544782.0000
       678    557050.5000   3544105.0000
       679    556306.6875   3544797.5000
       680    554692.3125   3544845.7500
       681    554361.2500   3544492.5000
       682    564651.1875   3543538.7500
       683    565500.3750   3543605.2500
       684    565433.6875   3544196.5000
       685    564901.8125   3544469.2500
       686    564944.9375   3547535.5000
       687    565266.4375   3547836.2500
       688    574645.5625   3544492.0000
       689    574939.8750   3544651.7500
       690    574803.7500   3544183.2500
       691    575644.3125   3544163.0000
       692    568114.8750   3546320.5000
       693    567475.0625   3546445.7500
       694    568520.0000   3546688.0000
       695    567673.2500   3546800.5000
       696    581431.5000   3535271.5000
       697    581177.0000   3535288.2500
       698    581060.3125   3534957.7500
       699    586307.0000   3519775.2500
       700    586703.9375   3520082.5000
       701    573051.5625   3540207.2500
       702    576313.0625   3541275.5000
       703    576520.3750   3541591.5000
       704    578360.0625   3534819.5000
       705    578953.1250   3535901.7500
       706    584984.8125   3518691.5000
       707    580872.2500   3534698.7500
       708    580503.6875   3534903.7500
       709    576510.4375   3536522.7500
       710    566894.1875   3546703.2500
       711    566862.6875   3547086.7500
       712    578642.5625   3537307.0000
       713    580183.1250   3535179.7500
       714    573959.8750   3533934.5000
       715    573602.3750   3533836.5000
       716    586199.5625   3359429.5000
       717    593663.9375   3359486.0000
       718    596237.3125   3368663.5000
       719    588445.1875   3366875.7500
       720    604992.9375   3355580.0000
       721    604597.0625   3369327.5000
       722    602403.5000   3384615.2500
       723    596547.1250   3379468.5000
       724    590690.8125   3374322.0000
       725    851185.6875   3419284.7500
       726    852028.7500   3428391.5000
       727    840851.5000   3433376.7500
       728    837425.2500   3424983.5000
       729    852871.7500   3437498.5000
       730    843469.3125   3441753.7500
       731    831562.5625   3451203.2500
       732    829831.0000   3436620.7500
       733    829782.9375   3428891.2500
       734    696350.1875   3380402.5000
       735    690248.4375   3380719.5000
       736    689915.2500   3370574.7500
       737    699052.6250   3374926.2500
       738    680959.1250   3383205.5000
       739    679138.8750   3369357.7500
       740    678056.2500   3350782.5000
       741    693960.3125   3360073.7500
       742    703958.1250   3367575.5000
       743    751469.7500   3350717.0000
       744    742698.3750   3359958.0000
       745    734367.8125   3350757.5000
       746    742704.5625   3340615.7500
       747    734389.8125   3368550.7500
       748    726499.9375   3360103.0000
       749    718534.8125   3352107.0000
       750    725923.4375   3343162.5000
       751    732406.8125   3329394.5000
       752    644538.6875   3393063.7500
       753    637648.0000   3385704.0000
       754    646704.5625   3380470.5000
       755    652672.5625   3388757.0000
       756    628499.7500   3378066.7500
       757    640775.6875   3372429.7500
       758    651360.6250   3367104.0000
       759    656749.3125   3375686.5000
       760    661127.8125   3384532.7500
       761    787622.0000   3469067.0000
       762    788818.2500   3483946.5000
       763    777276.8125   3488770.2500
       764    773498.0625   3477532.0000
       765    790730.8750   3495388.5000
       766    780631.3750   3500572.5000
       767    768510.9375   3507383.0000
       768    766515.0625   3493860.7500
       769    763245.4375   3483681.2500
       770    698707.9375   3618586.0000
       771    690500.8750   3614732.0000
       772    696859.1250   3605617.0000
       773    704516.4375   3611194.0000
       774    682293.8750   3610878.0000
       775    687761.4375   3600743.7500
       776    693554.0000   3590939.2500
       777    703507.1250   3596402.0000
       778    714406.3125   3603954.0000
       779    732866.3750   3555392.2500
       780    734496.0625   3552720.0000
       781    738247.0625   3553662.7500
       782    736802.0625   3558192.7500
       783    734347.4375   3549839.2500
       784    737471.8750   3549752.5000
       785    740492.1875   3547385.0000
       786    742769.1875   3552751.7500
       787    744849.1875   3562078.5000
       788    814734.8125   3446919.2500
       789    818303.2500   3435303.7500
       790    802455.1875   3443077.5000
       791    806832.9375   3432117.0000
       792    809495.6875   3418687.5000
       793    822279.0625   3425127.0000
       794    845866.7500   3528367.0000
       795    843637.8750   3537236.7500
       796    833454.5000   3533717.0000
       797    837743.1875   3524327.7500
       798    841409.0000   3546106.5000
       799    831298.1250   3543992.2500
       800    816638.0000   3544742.7500
       801    823800.3750   3529406.7500
       802    829450.5625   3516196.5000
       803    849030.2500   3401123.5000
       804    839606.3750   3401373.7500
       805    836338.4375   3392043.7500
       806    847618.6250   3392084.0000
       807    830598.1875   3404201.2500
       808    825110.5000   3394180.2500
       809    819243.3750   3378833.2500
       810    835100.8125   3382618.2500
       811    846206.9375   3383044.5000
       812    664231.1250   3559615.2500
       813    671584.1250   3557677.5000
       814    674917.1875   3564010.0000
       815    665087.6875   3567437.7500
       816    677664.4375   3554084.7500
       817    681865.3125   3558347.5000
       818    689465.8125   3562258.7500
       819    680740.5000   3570485.2500
       820    667368.4375   3580056.2500
       821    686424.8750   3407403.0000
       822    680371.0000   3404070.5000
       823    683299.0625   3397629.5000
       824    689038.8750   3402634.0000
       825    671714.5625   3400755.5000
       826    676657.8750   3392745.0000
       827    688034.9375   3392357.5000
       828    693193.3125   3398813.7500
       829    768974.0000   3402053.5000
       830    775311.5000   3416290.0000
       831    762406.3750   3421490.7500
       832    756437.8125   3410825.7500
       833    780553.4375   3430261.5000
       834    766064.6250   3432243.7500
       835    753949.0625   3437368.7500
       836    750727.0625   3426061.5000
       837    745782.8125   3416605.7500
       838    706147.3125   3330824.7500
       839    709812.8750   3317990.7500
       840    719195.3750   3316898.7500
       841    719260.0000   3329097.0000
       842    710282.8125   3308622.2500
       843    718390.2500   3304562.5000
       844    726497.6250   3300503.0000
       845    729020.5000   3313718.5000
       846    814259.7500   3473661.7500
       847    810196.8125   3482835.0000
       848    800144.3125   3482068.2500
       849    802850.0625   3470679.7500
       850    809024.3750   3492060.0000
       851    800061.1875   3492390.0000
       852    707319.6875   3571273.5000
       853    717008.5000   3565755.2500
       854    721391.2500   3570519.2500
       855    715601.7500   3577674.7500
       856    723527.6250   3560185.7500
       857    726980.0625   3565427.0000
       858    730003.8125   3568781.0000
       859    727813.1875   3573916.5000
       860    724198.0625   3581757.0000
       861    721533.7500   3440205.2500
       862    717485.3750   3440197.2500
       863    716323.8125   3437644.2500
       864    720188.0000   3435636.0000
       865    715062.9375   3441302.7500
       866    713275.7500   3439777.5000
       867    711488.5000   3438252.5000
       868    714143.0000   3435418.0000
       869    717074.2500   3431359.2500
       870    811384.8750   3346731.7500
       871    797570.8125   3351067.2500
       872    791850.5000   3338370.7500
       873    803550.3750   3333386.0000
       874    786155.5000   3355393.2500
