18941	
0	2.5
0.04167	2.5
0.08333	2.5
0.11875	2.5
0.125	2.5
0.16667	2.5
0.20833	2.5
0.25	2.5
0.25833	2.5
0.29167	2.5
0.375	2.5
0.41667	2.5
0.45833	2.5
0.5	2.5
0.54167	2.5
0.58333	2.5
0.60972	2.5
0.625	2.5
0.66667	2.5
0.70833	2.5
0.75	2.5
0.77847	2.5
0.79167	2.5
0.83333	2.5
0.875	2.5
0.91667	2.5
0.95833	2.5
1	2.5
1.04167	2.5
1.08333	2.5
1.125	2.5
1.14306	2.5
1.16667	2.5
1.20833	2.5
1.25	2.5
1.28611	2.5
1.29167	2.5
1.375	2.5
1.41667	2.5
1.45833	2.5
1.5	2.5
1.54167	2.5
1.58333	2.5
1.625	2.5
1.62639	2.5
1.66667	2.5
1.70833	2.5
1.75	2.5
1.79167	2.5
1.79306	2.5
1.83333	2.5
1.875	2.5
1.91667	2.5
1.95833	2.5
2	2.5
2.04167	2.5
2.08333	2.5
2.125	2.5
2.15833	2.5
2.16667	2.5
2.20833	2.5
2.25	2.5
2.29167	2.5
2.32014	2.5
2.375	2.5
2.41667	2.5
2.45833	2.5
2.1	2.5
2.14167	2.5
2.18333	2.5
2.625	2.5
2.65694	2.5
2.66667	2.5
2.70833	2.5
2.75	2.5
2.79167	2.5
2.82708	2.5
2.83333	2.5
2.875	2.5
2.91667	2.5
2.95833	2.5
3	2.5
3.04167	2.5
3.08333	2.5
3.125	2.5
3.16667	2.5
3.20208	2.5
3.20833	2.5
3.25	2.5
3.29167	2.5
3.3625	2.5
3.375	2.5
3.41667	2.5
3.45833	2.5
3.5	2.5
3.54167	2.5
3.58333	2.5
3.625	2.5
3.66667	2.5
3.68403	2.5
3.70833	2.5
3.75	2.5
3.79167	2.5
3.83333	2.5
3.86944	2.5
3.875	2.5
3.91667	2.5
3.95833	2.5
4	2.5
4.04167	2.5
4.08333	2.5
4.125	2.5
4.16667	2.5
4.20833	2.5
4.24444	2.5
4.25	2.5
4.29167	2.5
4.375	2.5
4.41667	2.5
4.41736	2.5
4.45833	2.5
4.5	2.5
4.54167	2.5
4.58333	2.5
4.625	2.5
4.66667	2.5
4.70833	2.5
4.75	2.5
4.75069	2.5
4.79167	2.5
4.83333	2.5
4.875	2.5
4.91667	2.5
4.93125	2.5
4.95833	2.5
5	2.5
5.04167	2.5
5.08333	2.5
5.125	2.5
5.16667	2.5
5.20833	2.5
5.25	2.5
5.29167	2.5
5.31597	2.5
5.375	2.5
5.41667	2.5
5.45833	2.5
5.49097	2.5
5.5	2.5
5.54167	2.5
5.58333	2.5
5.625	2.5
5.66667	2.5
5.70833	2.5
5.75	2.5
5.79167	2.5
5.82778	2.5
5.83333	2.5
5.875	2.5
5.91667	2.5
5.95833	2.5
5.98958	2.5
6	2.5
6.04167	2.5
6.08333	2.5
6.125	2.5
6.16667	2.5
6.20833	2.5
6.25	2.5
6.29167	2.5
6.35139	2.5
6.375	2.5
6.41667	2.5
6.45833	2.5
6.5	2.5
6.54097	2.5
6.54167	2.5
6.58333	2.5
6.625	2.5
6.66667	2.5
6.70833	2.5
6.75	2.5
6.79167	2.5
6.83333	2.5
6.875	2.5
6.87639	2.5
6.91667	2.5
6.95833	2.5
7	2.5
7.04167	2.5
7.04236	2.5
7.08333	2.5
7.125	2.5
7.16667	2.5
7.20833	2.5
7.25	2.5
7.29167	2.5
7.375	2.5
7.40139	2.5
7.41667	2.5
7.45833	2.5
7.5	2.5
7.54167	2.5
7.57569	2.5
7.58333	2.5
7.625	2.5
7.66667	2.5
7.70833	2.5
7.75	2.5
7.79167	2.5
7.83333	2.5
7.875	2.5
7.91667	2.5
7.93403	2.5
7.95833	2.5
8	2.5
8.04167	2.5
8.08333	2.5
8.08472	2.5
8.125	2.5
8.16667	2.5
8.20833	2.5
8.25	2.5
8.29167	2.5
8.375	2.5
8.41667	2.5
8.45556	2.5
8.45833	2.5
8.5	2.5
8.54167	2.5
8.58333	2.5
8.61181	2.5
8.625	2.5
8.66667	2.5
8.70833	2.5
8.75	2.5
8.79167	2.5
8.83333	2.5
8.875	2.5
8.91667	2.5
8.95833	2.5
8.97847	2.5
9	2.5
9.04167	2.5
9.08333	2.5
9.11875	2.5
9.125	2.5
9.16667	2.5
9.20833	2.5
9.25	2.5
9.29167	2.5
9.375	2.5
9.41667	2.5
9.45833	2.5
9.49097	2.5
9.5	2.5
9.54167	2.5
9.58333	2.5
9.625	2.5
9.63958	2.5
9.66667	2.5
9.70833	2.5
9.75	2.5
9.79167	2.5
9.83333	2.5
9.875	2.5
9.91667	2.5
9.95833	2.5
10	2.5
10.025	2.5
10.04167	2.5
10.08333	2.5
10.125	2.5
10.16042	2.5
10.16667	2.5
10.20833	2.5
10.25	2.5
10.29167	2.5
10.375	2.5
10.41667	2.5
10.45833	2.5
10.5	2.5
10.52153	2.5
10.54167	2.5
10.58333	2.5
10.625	2.5
10.66111	2.5
10.66667	2.5
10.70833	2.5
10.75	2.5
10.79167	2.5
10.83333	2.5
10.875	2.5
10.91667	2.5
10.95833	2.5
11	2.5
11.04167	2.5
11.05	2.5
11.08333	2.5
11.125	2.5
11.16667	2.5
11.18403	2.5
11.20833	2.5
11.25	2.5
11.29167	2.5
11.375	2.5
11.41667	2.5
11.45833	2.5
11.5	2.5
11.54167	2.5
11.54931	2.5
11.58333	2.5
11.625	2.5
11.66667	2.5
11.69028	2.5
11.70833	2.5
11.75	2.5
11.79167	2.5
11.83333	2.5
11.875	2.5
11.91667	2.5
11.95833	2.5
12	2.5
12.04167	2.5
12.08333	2.5
12.09097	2.5
12.125	2.5
12.16667	2.5
12.20625	2.5
12.20833	2.5
12.25	2.5
12.29167	2.5
12.375	2.5
12.41667	2.5
12.45833	2.5
12.1	2.5
12.14167	2.5
12.17708	2.5
12.18333	2.5
12.625	2.5
12.66667	2.5
12.70833	2.5
12.71667	2.5
12.75	2.5
12.79167	2.5
12.83333	2.5
12.875	2.5
12.91667	2.5
12.95833	2.5
13	2.5
13.04167	2.5
13.08333	2.5
13.11667	2.5
13.125	2.5
13.16667	2.5
13.20833	2.5
13.24097	2.5
13.25	2.5
13.29167	2.5
13.375	2.5
13.41667	2.5
13.45833	2.5
13.5	2.5
13.54167	2.5
13.58333	2.5
13.60833	2.5
13.625	2.5
13.66667	2.5
13.70833	2.5
13.75	2.5
13.75764	2.5
13.79167	2.5
13.83333	2.5
13.875	2.5
13.91667	2.5
13.95833	2.5
14	2.5
14.04167	2.5
14.08333	2.5
14.125	2.5
14.14653	2.5
14.16667	2.5
14.20833	2.5
14.25	2.5
14.28333	2.5
14.29167	2.5
14.375	2.5
14.41667	2.5
14.45833	2.5
14.5	2.5
14.54167	2.5
14.58333	2.5
14.625	2.5
14.6375	2.5
14.66667	2.5
14.70833	2.5
14.75	2.5
14.78542	2.5
14.79167	2.5
14.83333	2.5
14.875	2.5
14.91667	2.5
14.95833	2.5
15	2.5
15.04167	2.5
15.08333	2.5
15.125	2.5
15.16667	2.5
15.17083	2.5
15.20833	2.5
15.25	2.5
15.29167	2.5
15.30278	2.5
15.375	2.5
15.41667	2.5
15.45833	2.5
15.5	2.5
15.54167	2.5
15.58333	2.5
15.625	2.5
15.65	2.5
15.66667	2.5
15.70833	2.5
15.75	2.5
15.79167	2.5
15.81042	2.5
15.83333	2.5
15.875	2.5
15.91667	2.5
15.95833	2.5
16.04167	2.5
16.08333	2.5
16.125	2.5
16.16667	2.5
16.20278	2.5
16.20833	2.5
16.25	2.5
16.29167	2.5
16.34097	2.5
16.375	2.5
16.41667	2.5
16.45833	2.5
16.5	2.5
16.54167	2.5
16.58333	2.5
16.625	2.5
16.66667	2.5
16.68889	2.5
16.70833	2.5
16.75	2.5
16.79167	2.5
16.83333	2.5
16.84514	2.5
16.875	2.5
16.91667	2.5
16.95833	2.5
17	2.5
17.04167	2.5
17.08333	2.5
17.125	2.5
17.16667	2.5
17.20833	2.5
17.22778	2.5
17.25	2.5
17.29167	2.5
17.375	2.5
17.37847	2.5
17.41667	2.5
17.45833	2.5
17.5	2.5
17.54167	2.5
17.58333	2.5
17.625	2.5
17.66667	2.5
17.70833	2.5
17.71667	2.5
17.75	2.5
17.79167	2.5
17.83333	2.5
17.875	2.5
17.88542	2.5
17.91667	2.5
17.95833	2.5
18	2.5
18.04167	2.5
18.08333	2.5
18.125	2.5
18.16667	2.5
18.20833	2.5
18.24931	2.5
18.25	2.5
18.29167	2.5
18.375	2.5
18.41667	2.5
18.43264	2.5
18.45833	2.5
18.5	2.5
18.54167	2.5
18.58333	2.5
18.625	2.5
18.66667	2.5
18.70833	2.5
18.75	2.5
18.75764	2.5
18.79167	2.5
